,Country,Time,PopMale,PopFemale,PopTotal,PopDensity
2931,ESCAP: upper middle income,2012,"838,218,553","811,276,088","1,649,494,641",55.785
2932,ESCAP: upper middle income,2013,"843,186,382","816,286,582","1,659,472,964",56.123
2933,ESCAP: upper middle income,2014,"848,102,922","821,279,397","1,669,382,319",56.458
2934,ESCAP: upper middle income,2015,"852,913,499","826,178,664","1,679,092,163",56.786
2935,ESCAP: upper middle income,2016,"857,609,669","830,967,811","1688577,48",57.107
2936,ESCAP: upper middle income,2017,"862,160,354","835,624,839","1,697,785,193",57.419
2937,ESCAP: upper middle income,2018,"866,461,104","840,061,903","1,706,523,007",57.714
2938,ESCAP: upper middle income,2019,"870382,99","844,174,479","1,714,557,469",57.986
2939,ESCAP: upper middle income,2020,"873,834,439","847,887,875","1,721,722,314",58.228
2940,ESCWA: Arab countries,2001,"147,299,125","141,445,152","288,744,277",22.193
2941,ESCWA: Arab countries,2002,"150,590,235","144,379,755","294969,99",22.672
2942,ESCWA: Arab countries,2003,"154,039,003","147,361,765","301,400,768",23.166
2943,ESCWA: Arab countries,2004,"157688,47","150443,07","308131,54",23.683
2944,ESCWA: Arab countries,2005,"161,562,769","153,660,567","315,223,336",24.228
2945,ESCWA: Arab countries,2006,"165,683,512","157,025,339","322,708,851",24.804
2946,ESCWA: Arab countries,2007,"170,026,907","160,525,808","330,552,715",25.407
2947,ESCWA: Arab countries,2008,"174,513,989","164,146,662","338,660,651",26.03
2948,ESCWA: Arab countries,2009,"179,035,243","167,862,521","346,897,764",26.663
2949,ESCWA: Arab countries,2010,"183508,81","171,650,758","355,159,568",27.298
2950,ESCWA: Arab countries,2011,"187907,27","175,516,244","363,423,514",27.933
2951,ESCWA: Arab countries,2012,"192,244,217","179,454,999","371,699,216",28.569
2952,ESCWA: Arab countries,2013,"196,529,237","183,424,053","379953,29",29.204
2953,ESCWA: Arab countries,2014,"200786,79","187,368,281","388,155,071",29.834
2954,ESCWA: Arab countries,2015,"205,035,978","191,251,391","396,287,369",30.459
2955,ESCWA: Arab countries,2016,"209,266,996","195,044,452","404,311,448",31.076
2956,ESCWA: Arab countries,2017,"213,471,442","198,763,811","412,235,253",31.685
2957,ESCWA: Arab countries,2018,"217,672,269","202,473,611","420145,88",32.293
2958,ESCWA: Arab countries,2019,"221,900,697","206,265,692","428,166,389",32.909
2959,ESCWA: Arab countries,2020,"226,176,521","210,202,354","436,378,875",33.541
2960,ESCWA: Arab least developed countries,2001,"29,655,149","29,412,335","59,067,484",14.856
2961,ESCWA: Arab least developed countries,2002,"30,495,952","30,248,377","60,744,329",15.277
2962,ESCWA: Arab least developed countries,2003,"31,357,201","31,103,731","62,460,932",15.709
2963,ESCWA: Arab least developed countries,2004,"32,223,852","31,968,759","64,192,611",16.145
2964,ESCWA: Arab least developed countries,2005,"33,085,872","32,836,985","65,922,857",16.58
2965,ESCWA: Arab least developed countries,2006,"33,939,923","33,706,342","67,646,265",17.013
2966,ESCWA: Arab least developed countries,2007,"34,792,202","34,580,645","69,372,847",17.447
2967,ESCWA: Arab least developed countries,2008,"35,653,668","35,466,338","71,120,006",17.887
2968,ESCWA: Arab least developed countries,2009,"36,539,757","36,372,656","72,912,413",18.338
2969,ESCWA: Arab least developed countries,2010,"37,461,571","37,306,273","74,767,844",18.804
2970,ESCWA: Arab least developed countries,2011,"38,423,019","38,269,443","76,692,462",19.288
2971,ESCWA: Arab least developed countries,2012,"39420,67","39260,33","78681,0",19.788
2972,ESCWA: Arab least developed countries,2013,"40449,16","40,276,522","80,725,682",20.303
2973,ESCWA: Arab least developed countries,2014,"41,499,854","41,313,853","82,813,707",20.828
2974,ESCWA: Arab least developed countries,2015,"42,566,433","42,369,337","84935,77",21.362
2975,ESCWA: Arab least developed countries,2016,"43,647,332","43,442,192","87,089,524",21.903
2976,ESCWA: Arab least developed countries,2017,"44,744,462","44,533,484","89,277,946",22.454
2977,ESCWA: Arab least developed countries,2018,"45859,07","45,643,927","91,502,997",23.013
2978,ESCWA: Arab least developed countries,2019,"46,993,436","46,774,775","93,768,211",23.583
2979,ESCWA: Arab least developed countries,2020,"48,148,994","47,926,719","96,075,713",24.163
2980,ESCWA: Gulf Cooperation Council countries,2001,"17,122,545","13,093,618","30,216,163",11.744
2981,ESCWA: Gulf Cooperation Council countries,2002,"17716,67","13,415,284","31,131,954",12.1
2982,ESCWA: Gulf Cooperation Council countries,2003,"18,425,331","13,751,534","32,176,865",12.506
2983,ESCWA: Gulf Cooperation Council countries,2004,"19,300,241","14,130,222","33,430,463",12.993
2984,ESCWA: Gulf Cooperation Council countries,2005,"20,370,032","14,570,382","34,940,414",13.58
2985,ESCWA: Gulf Cooperation Council countries,2006,"21,658,102","15,075,924","36,734,026",14.277
2986,ESCWA: Gulf Cooperation Council countries,2007,"23,131,601","15,637,387","38,768,988",15.068
2987,ESCWA: Gulf Cooperation Council countries,2008,"24,693,061","16,243,241","40,936,302",15.91
2988,ESCWA: Gulf Cooperation Council countries,2009,"26,208,778","16,876,139","43,084,917",16.745
2989,ESCWA: Gulf Cooperation Council countries,2010,"27,581,217","17,520,761","45,101,978",17.529
2990,ESCWA: Gulf Cooperation Council countries,2011,"28,770,276","18,177,264","46947,54",18.246
2991,ESCWA: Gulf Cooperation Council countries,2012,"29,797,593","18,841,814","48,639,407",18.904
2992,ESCWA: Gulf Cooperation Council countries,2013,"30,702,931","19489,83","50,192,761",19.508
2993,ESCWA: Gulf Cooperation Council countries,2014,"31,553,626","20,090,628","51,644,254",20.072
2994,ESCWA: Gulf Cooperation Council countries,2015,"32,397,687","20,623,375","53,021,062",20.607
2995,ESCWA: Gulf Cooperation Council countries,2016,"33,245,113","21,075,556","54,320,669",21.112
2996,ESCWA: Gulf Cooperation Council countries,2017,"34,074,258","21,454,963","55,529,221",21.582
2997,ESCWA: Gulf Cooperation Council countries,2018,"34,864,826","21,786,809","56,651,635",22.018
2998,ESCWA: Gulf Cooperation Council countries,2019,"35,586,159","22108,2","57,694,359",22.423
2999,ESCWA: Gulf Cooperation Council countries,2020,"36,217,942","22,446,153","58,664,095",22.8
3000,ESCWA: Maghreb countries,2001,"38,106,647","37,708,353","75815,0",15.985
3001,ESCWA: Maghreb countries,2002,"38,533,386","38,178,847","76,712,233",16.174
3002,ESCWA: Maghreb countries,2003,"38960,13","38652,74","77612,87",16.364
3003,ESCWA: Maghreb countries,2004,"39,398,892","39,140,898","78539,79",16.559
3004,ESCWA: Maghreb countries,2005,"39,859,114","39,651,562","79,510,676",16.764
3005,ESCWA: Maghreb countries,2006,"40,344,821","40188,96","80,533,781",16.98
3006,ESCWA: Maghreb countries,2007,"40,857,146","40,753,015","81,610,161",17.207
3007,ESCWA: Maghreb countries,2008,"41,398,748","41,341,828","82,740,576",17.445
3008,ESCWA: Maghreb countries,2009,"41,971,304","41,951,343","83,922,647",17.694
3009,ESCWA: Maghreb countries,2010,"42575,46","42,578,287","85,153,747",17.954
3010,ESCWA: Maghreb countries,2011,"43,211,616","43,220,992","86,432,608",18.223
3011,ESCWA: Maghreb countries,2012,"43,878,597","43,879,944","87,758,541",18.503
3012,ESCWA: Maghreb countries,2013,"44,573,034","44,556,105","89,129,139",18.792
3013,ESCWA: Maghreb countries,2014,"45,290,158","45,251,122","90541,28",19.09
3014,ESCWA: Maghreb countries,2015,"46,025,046","45,964,848","91,989,894",19.395
3015,ESCWA: Maghreb countries,2016,"46,776,322","46,697,452","93,473,774",19.708
3016,ESCWA: Maghreb countries,2017,"47,540,301","47,444,291","94,984,592",20.027
3017,ESCWA: Maghreb countries,2018,"48,306,837","48,194,435","96,501,272",20.346
3018,ESCWA: Maghreb countries,2019,"49,063,328","48,933,666","97,996,994",20.662
3019,ESCWA: Maghreb countries,2020,"49,800,184","49,651,322","99,451,506",20.968
3020,ESCWA: Mashreq countries,2001,"62,414,784","61,230,846","123645,63",71.953
3021,ESCWA: Mashreq countries,2002,"63,844,227","62,537,247","126,381,474",73.545
3022,ESCWA: Mashreq countries,2003,"65,296,341","63853,76","129,150,101",75.156
3023,ESCWA: Mashreq countries,2004,"66,765,485","65,203,191","131,968,676",76.796
3024,ESCWA: Mashreq countries,2005,"68,247,751","66,601,638","134,849,389",78.472
3025,ESCWA: Mashreq countries,2006,"69,740,666","68,054,113","137,794,779",80.186
3026,ESCWA: Mashreq countries,2007,"71,245,958","69,554,761","140,800,719",81.936
3027,ESCWA: Mashreq countries,2008,"72,768,512","71,095,255","143,863,767",83.718
3028,ESCWA: Mashreq countries,2009,"74,315,404","72,662,383","146,977,787",85.53
3029,ESCWA: Mashreq countries,2010,"75,890,562","74,245,437","150,135,999",87.368
3030,ESCWA: Mashreq countries,2011,"77,502,359","75,848,545","153,350,904",89.239
3031,ESCWA: Mashreq countries,2012,"79,147,357","77,472,911","156,620,268",91.141
3032,ESCWA: Mashreq countries,2013,"80,804,112","79,101,596","159,905,708",93.053
3033,ESCWA: Mashreq countries,2014,"82,443,152","80,712,678","163155,83",94.945
3034,ESCWA: Mashreq countries,2015,"84,046,812","82,293,831","166,340,643",96.798
3035,ESCWA: Mashreq countries,2016,"85,598,229","83,829,252","169,427,481",98.594
3036,ESCWA: Mashreq countries,2017,"87,112,421","85,331,073","172,443,494",100.349
3037,ESCWA: Mashreq countries,2018,"88,641,536","86848,44","175,489,976",102.122
3038,ESCWA: Mashreq countries,2019,"90,257,774","88,449,051","178,706,825",103.994
3039,ESCWA: Mashreq countries,2020,"92,009,401","90178,16","182,187,561",106.02
3040,ESCWA: member countries,2001,"126,116,988","120,700,143","246,817,131",24.74
3041,ESCWA: member countries,2002,"129,039,595","123,257,523","252,297,118",25.29
3042,ESCWA: member countries,2003,"132,119,366","125,858,979","257,978,345",25.859
3043,ESCWA: member countries,2004,"135,390,068","128,550,239","263,940,307",26.457
3044,ESCWA: member countries,2005,"138,868,633","131,363,254","270,231,887",27.087
3045,ESCWA: member countries,2006,"142,574,901","134,308,058","276,882,959",27.754
3046,ESCWA: member countries,2007,"146,485,532","137,373,005","283,858,537",28.453
3047,ESCWA: member countries,2008,"150,519,133","140,540,138","291,059,271",29.175
3048,ESCWA: member countries,2009,"154,563,925","143,781,195","298345,12",29.905
3049,ESCWA: member countries,2010,"158,536,688","147,071,653","305,608,341",30.633
3050,ESCWA: member countries,2011,"162,409,535","150,415,987","312,825,522",31.357
3051,ESCWA: member countries,2012,"166196,77","153,811,059","320,007,829",32.077
3052,ESCWA: member countries,2013,"169,909,525","157,215,112","327,124,637",32.79
3053,ESCWA: member countries,2014,"173,574,701","160,575,014","334,149,715",33.494
3054,ESCWA: member countries,2015,"177,214,025","163,856,687","341,070,712",34.188
3055,ESCWA: member countries,2016,"180,818,151","167031,55","347,849,701",34.868
3056,ESCWA: member countries,2017,"184,380,909","170,118,015","354,498,924",35.534
3057,ESCWA: member countries,2018,"187,931,631","173,186,364","361,117,995",36.197
3058,ESCWA: member countries,2019,"191,509,678","176,336,303","367,845,981",36.872
3059,ESCWA: member countries,2020,"195140,98","179,636,036","374,777,016",37.567
3060,East African Community (EAC),2001,"55,855,288","56,972,591","112,827,879",48.716
3061,East African Community (EAC),2002,"57,469,906","58,603,295","116,073,201",50.117
3062,East African Community (EAC),2003,"59,127,163","60,271,929","119,399,092",51.553
3063,East African Community (EAC),2004,"60,852,632","62,009,259","122,861,891",53.048
3064,East African Community (EAC),2005,"62,664,066","63,836,752","126,500,818",54.619
3065,East African Community (EAC),2006,"64,566,856","65,760,923","130,327,779",56.272
3066,East African Community (EAC),2007,"66552,65","67,772,164","134,324,814",57.997
3067,East African Community (EAC),2008,"68,608,933","69,856,297","138465,23",59.785
3068,East African Community (EAC),2009,"70,717,263","71992,15","142,709,413",61.618
3069,East African Community (EAC),2010,"72,864,354","74,164,342","147,028,696",63.482
3070,East African Community (EAC),2011,"75,044,131","76,366,865","151,410,996",65.375
3071,East African Community (EAC),2012,"77,260,561","78,603,949","155864,51",67.298
3072,East African Community (EAC),2013,"79,522,159","80,882,348","160,404,507",69.258
3073,East African Community (EAC),2014,"81,841,991","83,212,977","165,054,968",71.266
3074,East African Community (EAC),2015,"84,228,324","85,602,857","169,831,181",73.328
3075,East African Community (EAC),2016,"86,684,661","88,054,625","174,739,286",75.447
3076,East African Community (EAC),2017,"89,204,286","90,562,537","179,766,823",77.618
3077,East African Community (EAC),2018,"91773,12","93,115,198","184,888,318",79.829
3078,East African Community (EAC),2019,"94,371,773","95,696,871","190,068,644",82.066
3079,East African Community (EAC),2020,"96,986,533","98,296,699","195,283,232",84.317
3080,Eastern Africa,2001,"130,913,587","133,635,722","264,549,309",39.677
3081,Eastern Africa,2002,"134,532,069","137,358,308","271,890,377",40.779
3082,Eastern Africa,2003,"138,242,489","141,168,689","279,411,178",41.906
3083,Eastern Africa,2004,"142,071,918","145,091,562","287163,48",43.069
3084,Eastern Africa,2005,"146,040,433","149144,98","295,185,413",44.272
3085,Eastern Africa,2006,"150,152,454","153332,88","303,485,334",45.517
3086,Eastern Africa,2007,"154,402,906","157,650,316","312,053,222",46.802
3087,Eastern Africa,2008,"158,790,929","162,095,456","320,886,385",48.127
3088,Eastern Africa,2009,"163,312,989","166,663,936","329,976,925",49.49
3089,Eastern Africa,2010,"167,965,816","171,352,034","339317,85",50.891
3090,Eastern Africa,2011,"172,748,675","176,159,111","348,907,786",52.33
3091,Eastern Africa,2012,"177,660,826","181,085,107","358,745,933",53.805
3092,Eastern Africa,2013,"182,698,226","186,127,009","368,825,235",55.317
3093,Eastern Africa,2014,"187,855,652","191,281,017","379,136,669",56.863
3094,Eastern Africa,2015,"193,127,857","196,543,438","389,671,295",58.443
3095,Eastern Africa,2016,"198,513,617","201913,16","400,426,777",60.057
3096,Eastern Africa,2017,"204,009,134","207387,59","411,396,724",61.702
3097,Eastern Africa,2018,"209,603,617","212,959,776","422,563,393",63.377
3098,Eastern Africa,2019,"215,283,757","218,621,186","433,904,943",65.078
3099,Eastern Africa,2020,"221,039,935","224,365,643","445,405,578",66.803
3100,Eastern Asia,2001,"780,490,555","748,823,236","1,529,313,791",132.288
3101,Eastern Asia,2002,"785,238,578","753,201,899","1,538,440,477",133.078
3102,Eastern Asia,2003,"789,840,441","757,398,178","1,547,238,619",133.839
3103,Eastern Asia,2004,"794,321,928","761,475,854","1,555,797,782",134.579
3104,Eastern Asia,2005,"798,705,341","765486,98","1,564,192,321",135.305
3105,Eastern Asia,2006,"802,998,413","769,446,873","1,572,445,286",136.019
3106,Eastern Asia,2007,"807,212,126","773364,52","1,580,576,646",136.723
3107,Eastern Asia,2008,"811,373,317","777,275,442","1,588,648,759",137.421
3108,Eastern Asia,2009,"815,512,186","781,217,589","1,596,729,775",138.12
3109,Eastern Asia,2010,"819,645,819","785,213,609","1,604,859,428",138.823
3110,Eastern Asia,2011,"823,778,442","789274,25","1,613,052,692",139.532
3111,Eastern Asia,2012,"827,891,524","793,382,212","1,621,273,736",140.243
3112,Eastern Asia,2013,"831,948,348","797,493,909","1,629,442,257",140.95
3113,Eastern Asia,2014,"835,898,051","801,547,207","1,637,445,258",141.642
3114,Eastern Asia,2015,"839695,29","805,488,627","1,645,183,917",142.311
3115,Eastern Asia,2016,"843,329,471","809,305,184","1,652,634,655",142.956
3116,Eastern Asia,2017,"846,784,607","812,983,366","1,659,767,973",143.573
3117,Eastern Asia,2018,"850,003,329","816,467,991","1666471,32",144.153
3118,Eastern Asia,2019,"852,917,036","819,694,084","1672611,12",144.684
3119,Eastern Asia,2020,"855,475,736","822,613,891","1,678,089,627",145.158
3120,Eastern Europe,2001,"143,062,782","159,482,192","302,544,974",16.759
3121,Eastern Europe,2002,"142286,19","158,861,544","301,147,734",16.682
3122,Eastern Europe,2003,"141,524,944","158,267,752","299,792,696",16.606
3123,Eastern Europe,2004,"140,823,294","157,734,806","298558,1",16.538
3124,Eastern Europe,2005,"140,213,748","157,286,808","297,500,556",16.479
3125,Eastern Europe,2006,"139,710,438","156,936,084","296,646,522",16.432
3126,Eastern Europe,2007,"139,310,119","156,677,674","295,987,793",16.396
3127,Eastern Europe,2008,"139,004,751","156495,35","295,500,101",16.369
3128,Eastern Europe,2009,"138,777,698","156,362,993","295,140,691",16.349
3129,Eastern Europe,2010,"138613,69","156,259,177","294,872,867",16.334
3130,Eastern Europe,2011,"138,512,116","156,178,571","294,690,687",16.324
3131,Eastern Europe,2012,"138,469,228","156120,38","294,589,608",16.318
3132,Eastern Europe,2013,"138,461,195","156,072,424","294,533,619",16.315
3133,Eastern Europe,2014,"138,457,756","156,021,324","294479,08",16.312
3134,Eastern Europe,2015,"138,435,203","155,955,547","294390,75",16.307
3135,Eastern Europe,2016,"138,383,073","155,868,945","294,252,018",16.3
3136,Eastern Europe,2017,"138,299,484","155,756,586","294056,07",16.289
3137,Eastern Europe,2018,"138,180,195","155,610,065","293790,26",16.274
3138,Eastern Europe,2019,"138,023,995","155,420,926","293,444,921",16.255
3139,Eastern Europe,2020,"137,829,972","155,183,238","293013,21",16.231
3140,Eastern European Group,2001,"166,371,317","184,290,198","350,661,515",18.771
3141,Eastern European Group,2002,"165,543,713","183,611,081","349,154,794",18.69
3142,Eastern European Group,2003,"164,744,831","182,975,981","347,720,812",18.613
3143,Eastern European Group,2004,"164,009,863","182,405,341","346,415,204",18.543
